can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,position_name,price
True,False,0.0,0.0,494307,0,0,0,0,0.0,-2,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Max,0.0,394,False,Has joined Burnley on loan for the rest of the season,2026-08-18T14:11:56.324656Z,50,494307.jpg,0.0,False,Alleyne,0.0,False,,u,15,43,0,0,0,388,31,0.0,0.0,Alleyne,,241.0,2022-12-16,2005-07-21,False,p494307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,509,196,521,196,478,187,525,196,0.0,0.0,0.0,0.0,0.0,0.0,342,69,538,193,538,193,598,203,0.0,0.0,0.0,Man City,DEF,5.0
True,True,,,477064,0,0,0,0,0.1,-24,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-9.8', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-24.1', 'likelihood': -2}]",,False,0,2,0.5,0.5,0,Rico,0.5,395,False,,,45,477064.jpg,1.0,False,Lewis,0.2,False,,a,15,43,1,3862,242,3693,1170,0.1,0.2,Lewis,,241.0,2022-07-16,2004-11-21,False,p477064,56,0,0,0,1,0,0,0,0,0,0,0,-1,3.8,3.8,39.0,4.7,2,0,0,2,1,0.17,0.02,0.19,0.55,,,,,,,[],,227,93,156,47,17,3,83,29,0.27,0.0,0.03,0.3,0.88,1.61,483,129,240,88,222,84,316,119,1.61,0.0,3.21,Man City,DEF,4.5
True,True,,,616222,0,0,0,0,-33.3,2,"[{'offset': 0, 'projected_percent': '-32.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-18.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-5.8', 'likelihood': -1}]",,False,0,2,0.5,0.5,1,Vitor,0.5,396,False,,,45,616222.jpg,1.0,False,de Oliveira Nunes dos Reis,0.0,False,,a,15,43,1,118,16,291,51,0.1,0.2,Vitor Reis,Vitor Reis,30.0,2025-01-21,2006-01-12,False,p616222,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,422,173,428,174,369,157,438,173,0.0,0.0,0.0,0.0,0.0,0.0,536,148,246,92,230,90,546,189,0.0,0.0,0.0,Man City,DEF,4.5
True,True,,,437730,0,0,0,0,-35.4,-790,"[{'offset': 0, 'projected_percent': '-35.9', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-40.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-45.7', 'likelihood': -3}]",,False,0,3,3.5,3.5,5,Antoine,3.5,397,False,,,85,437730.jpg,3.5,False,Semenyo,23.2,False,,a,15,43,7,59500,10400,246944,73734,0.4,0.8,Semenyo,,81.0,2026-01-09,2000-01-07,False,p437730,180,0,1,0,2,0,0,0,0,0,0,0,49,5.8,8.9,31.0,4.6,0,6,2,8,2,0.12,0.59,0.71,1.31,,,,,2.0,,[],,205,83,128,75,28,14,88,46,0.06,0.0,0.3,0.36,0.66,1.0,6,4,64,29,91,37,12,6,1.0,0.0,4.0,Man City,MID,8.5
True,True,,,209244,0,0,0,0,-14.6,382,"[{'offset': 0, 'projected_percent': '-13.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-0.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '5.2', 'likelihood': 1}]",,False,1,3,5.0,5.0,9,Phil,5.0,398,False,,,70,209244.jpg,5.0,False,Foden,4.2,False,,a,15,43,10,41131,20984,54741,8220,0.7,1.4,Foden,,241.0,2016-12-05,2000-05-28,False,p209244,171,0,2,0,2,0,0,0,1,0,0,1,53,10.4,49.6,15.0,7.5,2,7,4,13,2,0.99,0.85,1.84,1.31,3.0,,2.0,,,,[],,163,60,5,4,71,39,37,22,0.52,0.0,0.45,0.97,0.69,1.05,24,15,42,19,76,32,82,26,1.05,0.0,6.84,Man City,MID,7.0
True,True,,,466052,1,-1,1,-1,33.7,5077,"[{'offset': 0, 'projected_percent': '36.3', 'likelihood': 2}, {'offset': 1, 'projected_percent': '62.2', 'likelihood': 3}, {'offset': 2, 'projected_percent': '88.2', 'likelihood': 3}]",,False,1,3,11.0,11.0,14,Rayan,11.0,399,True,,,76,466052.jpg,11.0,False,Cherki,15.1,False,,a,15,43,22,576605,373287,45281,3879,1.4,2.9,Cherki,,73.0,2025-06-10,2003-08-17,False,p466052,108,2,2,0,1,0,0,0,1,0,0,4,88,39.2,48.8,4.0,9.2,0,3,0,3,1,0.35,1.05,1.40,0.76,1.0,,1.0,,,,[],,28,15,6,5,146,75,18,14,0.29,0.0,0.88,1.17,0.63,0.83,13,8,1,1,9,6,29,10,0.83,0.0,2.5,Man City,MID,7.6
True,True,0.0,0.0,248875,-1,1,-1,1,-4.5,-150,"[{'offset': 0, 'projected_percent': '-4.9', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.7', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.6', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Jérémy,0.0,400,False,Calf injury - Expected back 5 Sep,2026-08-18T17:00:08.385597Z,74,248875.jpg,0.0,False,Doku,1.2,False,,i,15,43,0,597,103,77584,7569,0.0,0.0,Doku,,21.0,2023-08-24,2002-05-27,False,p248875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,3.0,,[],https://www.mancity.com/news/mens/enzo-maresca-bournemouth-premier-league-team-news-63922897,619,272,620,273,620,273,620,273,0.0,0.0,0.0,0.0,0.0,0.0,22,13,616,272,616,272,179,53,0.0,0.0,0.0,Man City,MID,7.4
True,False,0.0,0.0,220566,0,0,0,0,0.0,-1,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Rodrigo 'Rodri',0.0,402,False,Has joined Barcelona permanently,2026-07-23T12:01:23.675537Z,65,220566.jpg,0.0,False,Hernandez Cascante,0.0,False,,u,15,43,0,0,0,866,70,0.0,0.0,Rodrigo,Rodri,200.0,2019-07-04,1996-06-22,False,p220566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,609,267,611,268,609,266,611,268,0.0,0.0,0.0,0.0,0.0,0.0,36,24,609,268,609,268,570,239,0.0,0.0,0.0,Man City,MID,6.5
True,False,0.0,0.0,433036,0,0,0,0,0.0,-7,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Tijjani,0.0,404,False,Has joined Al Qadsiah permanently,2026-08-20T14:02:58.154273Z,60,433036.jpg,0.0,False,Reijnders,0.1,False,,u,15,43,0,0,0,6048,424,0.0,0.0,Reijnders,,152.0,2025-06-10,1998-07-29,False,p433036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,594,257,598,259,591,252,598,259,0.0,0.0,0.0,0.0,0.0,0.0,77,49,600,261,600,261,479,198,0.0,0.0,0.0,Man City,MID,6.0
True,True,,,91651,0,0,0,0,-37.4,-10,"[{'offset': 0, 'projected_percent': '-39.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-54.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-70.5', 'likelihood': -3}]",,False,0,3,1.0,1.0,1,Mateo,1.0,406,False,,,55,91651.jpg,1.0,False,Kovačić,0.1,False,,a,15,43,2,971,142,1673,384,0.2,0.4,Kovačić,,97.0,2023-06-27,1994-05-06,False,p91651,42,0,0,0,0,0,0,0,0,0,0,0,12,2.2,2.1,0.0,0.4,0,2,0,2,0,0.00,0.02,0.02,0.10,,,,,,,[],,249,113,185,108,521,211,268,124,0.0,0.0,0.04,0.04,0.21,0.0,118,77,193,89,273,128,433,172,0.0,0.0,4.29,Man City,MID,5.5
True,True,,,575204,0,0,0,0,-72.4,-1,"[{'offset': 0, 'projected_percent': '-73.4', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-83.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.1', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Claudio,0.0,407,False,,,50,575204.jpg,0.0,False,Echeverri,0.0,False,,a,15,43,0,121,28,374,77,0.0,0.0,Echeverri,,10.0,2024-01-25,2006-01-02,False,p575204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,526,217,538,225,498,195,542,224,0.0,0.0,0.0,0.0,0.0,0.0,378,224,552,232,552,232,562,233,0.0,0.0,0.0,Man City,MID,5.0
True,False,0.0,0.0,155405,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Kalvin,0.0,408,False,Has joined Sheffield United on loan for the rest of the season,2026-08-18T14:11:56.348781Z,50,155405.jpg,0.0,False,Phillips,0.0,False,,u,15,43,0,0,0,333,28,0.0,0.0,Phillips,,241.0,2022-07-04,1995-12-02,False,p155405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,449,171,457,181,397,140,465,178,0.0,0.0,0.0,0.0,0.0,0.0,245,148,485,196,485,196,597,255,0.0,0.0,0.0,Man City,MID,5.0
True,True,,,590039,0,0,0,0,-52.6,-7,"[{'offset': 0, 'projected_percent': '-53.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-58.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-64.0', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Divine,0.0,409,False,,,45,590039.jpg,0.0,False,Mukasa,0.2,False,,a,15,43,0,1041,114,3093,607,0.0,0.0,Mukasa,,241.0,2025-08-07,2007-08-22,False,p590039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,414,152,420,162,360,120,430,159,0.0,0.0,0.0,0.0,0.0,0.0,526,264,454,179,454,179,360,135,0.0,0.0,0.0,Man City,MID,4.5
True,True,,,649208,0,0,0,0,-78.1,-2,"[{'offset': 0, 'projected_percent': '-80.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-100.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-120.6', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Jeremy,0.0,410,False,,,50,649208.jpg,0.0,False,Monga,0.0,False,,a,15,43,0,97,21,352,69,0.0,0.0,Monga,,241.0,2026-07-11,2009-07-10,False,p649208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,531,220,544,229,509,203,547,227,0.0,0.0,0.0,0.0,0.0,0.0,393,235,556,234,556,234,569,238,0.0,0.0,0.0,Man City,MID,5.0
True,True,,,223094,0,0,0,0,3.6,991,"[{'offset': 0, 'projected_percent': '5.0', 'likelihood': 1}, {'offset': 1, 'projected_percent': '18.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '32.4', 'likelihood': 2}]",,False,1,4,7.5,7.5,13,Erling,7.5,411,True,,,155,223094.jpg,7.5,False,Haaland,68.7,False,,a,15,43,15,135645,66040,106844,2992,0.5,1.0,Haaland,,161.0,2022-07-01,2000-07-21,False,p223094,180,2,0,0,2,0,0,0,0,0,0,3,66,3.8,5.2,50.0,5.9,3,5,0,8,2,1.40,0.02,1.42,1.31,,,,,1.0,,[],,230,16,145,17,7,3,55,9,0.7,0.0,0.01,0.71,0.66,1.0,1,1,12,1,30,3,1,1,1.0,0.0,4.0,Man City,FWD,15.5
True,True,100.0,100.0,215379,0,0,-1,1,-17.5,-345,"[{'offset': 0, 'projected_percent': '-18.3', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-26.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-35.3', 'likelihood': -2}]",,False,0,3,2.5,2.5,3,Elliot,2.5,481,False,,2026-08-23T17:00:07.952697Z,64,215379.jpg,2.5,False,Anderson,5.9,False,,a,15,43,5,14449,4213,174452,21147,0.4,0.8,Anderson,,241.0,2026-07-02,2002-11-06,False,p215379,143,0,0,0,2,0,0,0,1,0,0,0,39,7.2,20.8,0.0,2.8,5,8,7,20,2,0.07,0.47,0.54,1.21,2.0,,,,,,[],,187,74,62,40,604,261,142,64,0.04,0.0,0.3,0.34,0.76,1.26,51,35,111,51,125,58,64,21,1.26,0.0,12.59,Man City,MID,6.4
True,True,,,106921,0,0,0,0,-18.0,-4,"[{'offset': 0, 'projected_percent': '-20.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-45.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-70.2', 'likelihood': -3}]",,False,0,1,0.0,0.0,0,Gerónimo,0.0,587,False,,,50,106921.jpg,0.0,False,Rulli,0.0,False,,a,15,43,0,113,19,285,61,0.0,0.0,Rulli,,10.0,2026-08-12,1992-05-20,False,p106921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,441,63,448,52,389,52,457,63,0.0,0.0,0.0,0.0,0.0,0.0,236,8,479,63,479,63,551,63,0.0,0.0,0.0,Man City,GKP,5.0
True,True,,,637238,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-09T14:56:53.434190Z,False,0,3,2.0,2.0,1,Ayyoub,1.0,616,False,,,55,637238.jpg,1.0,False,Bouaddi,0.1,False,,a,15,43,1,5383,2328,768,419,0.2,0.2,Bouaddi,,145.0,2026-08-26,2007-10-02,False,p637238,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,0,0,1,0,0.00,0.12,0.12,0.00,,,,,,,[],,578,249,588,254,579,246,590,254,0.0,0.0,1.35,1.35,0.0,0.0,219,138,206,100,293,141,457,183,0.0,0.0,11.25,Man City,MID,5.5
True,True,,,616288,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-10T21:22:22.867343Z,False,0,3,1.0,1.0,1,Ryan,1.0,621,False,,,45,616288.jpg,1.0,False,McAidoo,0.0,False,,a,15,43,1,782,782,103,103,0.2,0.2,McAidoo,,241.0,2025-09-26,2008-06-24,False,p616288,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.10,0.00,0.10,0.00,,,,,,,[],,423,156,429,166,370,125,439,163,1.12,0.0,0.0,1.12,0.0,0.0,537,269,178,77,231,100,573,241,0.0,0.0,0.0,Man City,MID,4.5
True,True,,,554054,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-09-10T21:22:36.261131Z,False,0,2,1.0,1.0,1,Kaden,1.0,622,False,,,40,554054.jpg,1.0,False,Braithwaite,0.0,False,,a,15,43,1,663,663,98,98,0.2,0.2,Braithwaite,,241.0,2024-09-23,2008-02-08,False,p554054,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,324,127,324,129,246,98,341,128,0.0,0.0,0.0,0.0,0.0,0.0,608,193,166,61,201,65,574,198,0.0,0.0,0.0,Man City,DEF,4.0
True,True,100.0,100.0,166989,0,0,0,0,-55.4,-76,"[{'offset': 0, 'projected_percent': '-55.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-60.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-65.3', 'likelihood': -3}]",,False,0,3,1.0,1.0,0,Youri,1.0,43,False,,2026-07-23T12:01:23.321726Z,60,166989.jpg,2.0,False,Tielemans,2.3,False,,a,16,1,2,14541,1910,41193,5489,0.2,0.3,Tielemans,,21.0,2026-07-14,1997-05-07,False,p166989,66,0,0,0,2,0,0,0,0,0,0,0,13,5.0,11.3,4.0,2.0,0,5,0,5,1,0.04,0.11,0.15,0.94,,,,,3.0,,[],,214,90,117,69,139,69,182,82,0.05,0.0,0.15,0.2,1.28,2.73,63,42,208,101,160,82,122,38,1.36,0.0,6.82,Man Utd,MID,6.0
True,True,0.0,0.0,535301,0,0,0,0,-27.5,-17,"[{'offset': 0, 'projected_percent': '-28.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-33.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-38.1', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Carlos,0.0,131,False,Ankle injury - Expected back 19 Sep,2026-08-06T16:00:10.997714Z,50,535301.jpg,0.0,False,Baleba,0.2,False,,i,16,1,0,2674,350,5314,893,0.0,0.0,Baleba,,38.0,2026-08-25,2004-01-03,False,p535301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,515,208,528,217,486,185,531,215,0.0,0.0,0.0,0.0,0.0,0.0,363,212,543,225,543,225,358,133,0.0,0.0,0.0,Man Utd,MID,5.0
True,True,,,532605,0,0,0,0,-38.2,-39,"[{'offset': 0, 'projected_percent': '-38.8', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-44.6', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-50.4', 'likelihood': -3}]",,False,0,3,1.0,1.0,0,Andrey,1.0,162,False,,,50,532605.jpg,2.0,False,Nascimento dos Santos,1.0,False,,a,16,1,2,8940,1484,17552,2403,0.2,0.4,Andrey Santos,Andrey Santos,30.0,2026-07-13,2004-05-03,False,p532605,66,0,0,0,2,0,0,0,0,0,0,0,17,11.4,4.2,2.0,1.8,3,5,1,9,1,0.00,0.23,0.23,0.94,,,,,,,[],,151,51,151,89,174,86,191,85,0.0,0.0,0.31,0.31,1.28,2.73,362,211,189,85,143,68,196,63,1.36,0.0,12.27,Man Utd,MID,5.0
True,True,100.0,100.0,59735,0,0,0,0,-0.5,1,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Karl,0.0,325,False,,2026-07-23T12:01:23.549136Z,45,59735.jpg,0.0,False,Darlow,0.0,False,,a,16,1,0,296,54,317,60,0.0,0.0,Darlow,,244.0,2026-06-14,1990-10-08,False,p59735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,338,42,339,22,264,22,355,42,0.0,0.0,0.0,0.0,0.0,0.0,406,22,383,42,383,42,507,54,0.0,0.0,0.0,Man Utd,GKP,4.5
True,True,,,465247,0,0,0,0,-14.1,-150,"[{'offset': 0, 'projected_percent': '-14.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-15.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-17.0', 'likelihood': -1}]",,False,0,1,0.5,0.5,0,Senne,0.5,412,False,,,50,465247.jpg,1.0,False,Lammens,15.3,False,,a,16,1,1,38378,3664,104636,16026,0.1,0.2,Lammens,,21.0,2025-09-01,2002-07-07,False,p465247,90,0,0,0,2,0,0,0,0,0,2,0,7,20.2,0.0,0.0,2.0,2,8,0,0,1,0.00,0.00,0.00,1.01,,,,,,,[],,82,12,505,62,459,62,178,12,0.0,2.0,0.0,0.0,1.01,2.0,319,18,260,19,245,18,27,5,1.0,0.0,0.0,Man Utd,GKP,5.0
True,False,0.0,0.0,451302,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,1,0.0,0.0,0,Altay,0.0,413,False,Has joined Celta Vigo on loan for the rest of the season,2026-08-10T14:02:28.608415Z,45,451302.jpg,0.0,False,Bayındır,0.0,False,,u,16,1,0,0,0,642,54,0.0,0.0,Bayindir,,219.0,2023-09-01,1998-04-14,False,p451302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,375,55,379,38,313,38,392,55,0.0,0.0,0.0,0.0,0.0,0.0,472,38,419,55,419,55,558,64,0.0,0.0,0.0,Man Utd,GKP,4.5
True,True,0.0,0.0,21205,0,0,0,0,-17.4,-4,"[{'offset': 0, 'projected_percent': '-17.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-20.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-22.4', 'likelihood': -2}]",,False,0,1,0.0,0.0,0,Tom,0.0,414,False,Hamstring injury - Unknown return date,2026-08-15T16:00:07.854151Z,40,21205.jpg,0.0,False,Heaton,0.1,False,,i,16,1,0,278,63,1158,153,0.0,0.0,Heaton,,241.0,2021-07-02,1986-04-15,False,p21205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,280,21,277,1,195,1,296,21,0.0,0.0,0.0,0.0,0.0,0.0,548,49,326,21,326,21,432,48,0.0,0.0,0.0,Man Utd,GKP,4.0
True,True,,,596777,-1,1,-1,1,-4.1,-48,"[{'offset': 0, 'projected_percent': '-4.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.3', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.1', 'likelihood': -1}]",,False,0,3,0.0,0.0,0,Patrick,0.0,415,False,,,59,596777.jpg,0.0,False,Dorgu,1.1,False,,a,16,1,0,5555,747,32154,3493,0.0,0.0,Dorgu,,58.0,2025-02-02,2004-10-26,False,p596777,45,0,0,0,2,0,0,0,1,0,0,0,-11,0.0,1.2,16.0,0.7,1,0,0,1,1,0.47,0.03,0.50,0.92,,,,,,,[],,584,253,217,122,65,35,249,112,0.94,0.0,0.06,1.0,1.84,4.0,112,73,596,259,596,259,188,60,2.0,0.0,2.0,Man Utd,MID,5.9
True,True,0.0,0.0,209365,0,0,0,0,-34.9,-1,"[{'offset': 0, 'projected_percent': '-35.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-37.6', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-40.0', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Matthijs,0.0,416,False,Back injury - Unknown return date,2026-07-23T12:01:23.690880Z,50,209365.jpg,0.0,False,de Ligt,0.0,False,,i,16,1,0,140,23,597,99,0.0,0.0,De Ligt,,152.0,2024-08-13,1999-08-12,False,p209365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.manutd.com/en/news/team-news-for-man-utd-hull-opener-aug-2026,460,183,468,183,413,167,476,183,0.0,0.0,0.0,0.0,0.0,0.0,265,43,493,179,493,179,541,188,0.0,0.0,0.0,Man Utd,DEF,5.0
True,True,,,216051,0,0,0,0,-52.0,-59,"[{'offset': 0, 'projected_percent': '-52.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-55.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-59.3', 'likelihood': -3}]",,False,0,2,0.5,0.5,0,Diogo,0.5,417,False,,,50,216051.jpg,1.0,False,Dalot Teixeira,2.4,False,,a,16,1,1,9030,840,37251,3619,0.1,0.2,Dalot,Diogo Dalot,173.0,2018-06-08,1999-03-18,False,p216051,10,0,0,0,0,0,0,0,0,0,0,0,6,7.6,11.3,0.0,1.9,1,1,2,3,0,0.00,0.00,0.00,0.00,,,,,,,[],,181,79,115,34,418,169,183,71,0.0,0.0,0.0,0.0,0.0,0.0,273,46,255,97,241,95,119,46,0.0,0.0,27.0,Man Utd,DEF,5.0
True,True,,,95658,0,0,0,0,-18.3,-471,"[{'offset': 0, 'projected_percent': '-18.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-22.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.9', 'likelihood': -2}]",,False,0,2,0.5,0.5,0,Harry,0.5,418,False,,,50,95658.jpg,1.0,False,Maguire,16.6,False,,a,16,1,1,57143,4190,138905,32594,0.1,0.2,Maguire,,241.0,2019-08-05,1993-03-05,False,p95658,90,0,0,0,2,0,0,0,0,0,0,0,15,25.4,28.6,19.0,7.3,4,5,0,4,1,0.04,0.40,0.44,1.01,,,,,,,[],,64,26,30,8,47,12,40,10,0.04,0.0,0.4,0.44,1.01,2.0,232,36,247,93,232,91,22,8,1.0,0.0,4.0,Man Utd,DEF,5.0
